Steps,Policy/Entropy,High Score,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
850000,1.36416165e-05,None,182.0625,0.23466775,0.5270833626079062,0.5270833626079062,0.054020207,0.06677862,0.00029492623,1.0
860000,1.3173121e-05,None,227.28571428571428,0.20433372,0.8476190895196938,0.8476190895196938,0.051631033,0.06252576,0.00029487017,1.0
870000,1.3803342e-05,None,228.6153846153846,0.27452314,0.8948718513815831,0.8948718513815831,0.04649798,0.064339854,0.0002948142,1.0
880000,1.3014668e-05,None,197.45098039215685,0.29372987,0.7745098484789624,0.7745098484789624,0.059429638,0.06357765,0.00029475175,1.0
890000,1.43784455e-05,None,329.6,0.30202165,1.9200000734999776,1.9200000734999776,0.055043153,0.07204358,0.00029468935,1.0
900000,1.3913865e-05,None,219.7674418604651,0.30560958,0.8930232968441275,0.8930232968441275,0.05110538,0.069225065,0.00029462704,1.0
910000,1.474661e-05,None,185.71929824561403,0.2238743,0.6298245939246395,0.6298245939246395,0.058432482,0.06583057,0.00029456496,1.0
920000,1.451496e-05,None,190.28,0.19441591,0.7080000446736813,0.7080000446736813,0.05260871,0.06798727,0.00029450888,1.0
930000,1.4446426e-05,None,155.6140350877193,0.17292106,0.33508775540088354,0.33508775540088354,0.057495307,0.06757651,0.00029445262,1.0
940000,1.4915845e-05,None,196.28,0.20419295,0.8120000478625298,0.8120000478625298,0.05445828,0.066381976,0.00029438984,1.0
950000,1.5782936e-05,None,261.2040816326531,0.25476992,1.3653061727480011,1.3653061727480011,0.054703224,0.0693453,0.00029432747,1.0
960000,1.5076073e-05,None,172.30612244897958,0.21497156,0.5367347304614223,0.5367347304614223,0.060349714,0.07569604,0.00029427122,1.0
970000,1.7959359e-05,None,193.22222222222223,0.2412908,0.7722222701542907,0.7722222701542907,0.060065437,0.06723751,0.0002942147,1.0
980000,1.7295599e-05,None,204.70212765957447,0.22839415,0.8319149343891347,0.8319149343891347,0.053095467,0.07214047,0.00029415244,1.0
990000,1.7903738e-05,None,192.16,0.17705885,0.5260000324249268,0.5260000324249268,0.055402506,0.0695039,0.0002940902,1.0
1000000,2.1217722e-05,None,196.85714285714286,0.2267039,0.759183716561113,0.759183716561113,0.05632792,0.06717031,0.00029402788,1.0
1010000,2.966839e-05,None,238.13513513513513,0.2677198,1.2162162574964601,1.2162162574964601,0.048474684,0.062428843,0.00029396548,1.0
1020000,0.00010253021,None,254.71153846153845,0.31498113,1.1788462089517942,1.1788462089517942,0.060469817,0.07086248,0.00029390925,1.0
1030000,0.30222246,None,23.852272727272727,-0.038458437,-0.7125570677458968,-0.7125570677458968,0.16714644,0.072755136,0.00029385329,1.0
1040000,0.19817954,None,46.25757575757576,-0.43020922,-0.5849246140475848,-0.5849246140475848,0.06497244,0.062412303,0.00029379106,1.0
1050000,0.073907025,None,110.75581395348837,-0.1985621,-0.022988484337412077,-0.022988484337412077,0.052425884,0.07185375,0.00029372895,1.0
1060000,0.012621736,None,183.85416666666666,0.0032510918,0.5500000429650148,0.5500000429650148,0.042607702,0.0688933,0.00029366693,1.0
1070000,0.0050842045,None,224.46808510638297,0.1381024,0.9148936744065995,0.9148936744065995,0.045997657,0.068936996,0.0002936049,1.0
1080000,0.003617709,None,177.44,0.20082432,0.5280000342428685,0.5280000342428685,0.054342806,0.0625341,0.00029354874,1.0
1090000,0.002340153,None,198.09615384615384,0.21953699,0.8058823873015011,0.8058823873015011,0.062175322,0.06713253,0.00029349222,1.0
1100000,0.0008161286,None,224.85365853658536,0.29325497,1.0333333911285514,1.0333333911285514,0.05414421,0.07076417,0.0002934297,1.0
1110000,0.00073314784,None,200.9387755102041,0.30112767,0.6224490168447397,0.6224490168447397,0.057010733,0.06692078,0.00029336684,1.0
1120000,0.00073412724,None,171.88235294117646,0.20541422,0.509803950494411,0.509803950494411,0.05668348,0.06715581,0.00029331012,1.0
1130000,0.0006716116,None,181.2,0.24523662,0.6440000407397747,0.6440000407397747,0.05557537,0.06186065,0.0002932539,1.0
1140000,0.0002556079,None,188.0408163265306,0.25341552,0.6795918804650404,0.6795918804650404,0.06273498,0.066660464,0.00029319155,1.0
1150000,0.00024536857,None,209.27906976744185,0.28731304,1.0441860873685327,1.0441860873685327,0.054229964,0.06784656,0.00029312883,1.0
1160000,0.00020351098,None,246.9206349206349,0.28098655,1.1793651331275228,1.1793651331275228,0.07371133,0.063085824,0.00029306623,1.0
1170000,6.466874e-05,None,147.66129032258064,0.20688835,0.37741938894314153,0.37741938894314153,0.057243,0.064643666,0.00029300986,1.0
1180000,6.4875014e-05,None,235.76923076923077,0.21429864,0.9641026279483086,0.9641026279483086,0.05421608,0.06614446,0.00029295374,1.0
1190000,6.4112326e-05,None,307.3529411764706,0.30949384,1.8088236032601666,1.8088236032601666,0.03983289,0.06959905,0.0002928912,1.0
1200000,6.45961e-05,None,216.3030303030303,0.35268286,0.8606061133922953,0.8606061133922953,0.05951798,0.06470453,0.00029282854,1.0
