Steps,Policy/Entropy,High Score,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
2660000,0.013319354,3462.0,None,0.53473735,None,None,0.013354103,0.07821696,0.0002840741,1.0
2670000,0.013020555,3485.0,None,0.52612185,None,None,0.009370797,0.066468686,0.00028401037,1.0
2680000,0.00949541,3506.0,None,0.52580905,None,None,0.011872858,0.06740206,0.0002839467,1.0
2690000,0.009504265,3527.0,None,0.5214795,None,None,0.010665323,0.072835825,0.00028388933,1.0
2700000,0.009555121,3550.0,None,0.5293797,None,None,0.012188391,0.06801761,0.0002838315,1.0
2710000,0.009920777,3567.0,None,0.5167381,None,None,0.010202345,0.06969017,0.0002837672,1.0
2720000,0.010720723,3582.0,None,0.49602622,None,None,0.009832357,0.07050509,0.0002837102,1.0
2730000,0.013035524,3602.0,None,0.49161187,None,None,0.011230022,0.065974675,0.00028365263,1.0
2740000,0.0100273965,3621.0,None,0.5172305,None,None,0.01152692,0.07382412,0.00028358866,1.0
2750000,0.010484549,3638.0,None,0.5166578,None,None,0.011963903,0.06348437,0.00028353123,1.0
2760000,0.008535509,3659.0,None,0.5065471,None,None,0.010219291,0.066172056,0.00028347422,1.0
2770000,0.009950759,3676.0,None,0.5117211,None,None,0.010455301,0.06830261,0.00028341077,1.0
2780000,0.0081692515,3697.0,None,0.5078171,None,None,0.011869626,0.06264682,0.00028334625,1.0
2790000,0.005563366,3717.0,None,0.52503246,None,None,0.013077271,0.06517537,0.0002832881,1.0
2800000,0.0038484822,3738.0,None,0.5334629,None,None,0.011933197,0.06799134,0.0002832296,1.0
2810000,0.004177396,3763.0,None,0.52385485,None,None,0.01071624,0.06612388,0.00028317192,1.0
2820000,0.0056289607,3781.0,None,0.51980376,None,None,0.01149969,0.067955606,0.00028311333,1.0
2830000,0.00451384,3801.0,None,0.51519626,None,None,0.011431733,0.06841117,0.00028304936,1.0
2840000,0.0033681556,3824.0,None,0.5249165,None,None,0.010179633,0.06905689,0.00028299133,1.0
2850000,0.002871471,3841.0,None,0.5237611,None,None,0.011223698,0.06476231,0.0002829333,1.0
2860000,0.002505571,3867.0,None,0.50519097,None,None,0.00954896,0.06452443,0.00028286965,1.0
2870000,0.005237487,3882.0,60836.0,0.491236,302.00000125169754,302.00000125169754,0.011903,0.06970592,0.00028280617,1.0
2880000,0.005980214,3899.0,None,0.4930441,None,None,0.012045781,0.06887929,0.00028274837,1.0
2890000,0.00441357,3928.0,None,0.5035702,None,None,0.009861196,0.067302585,0.0002826908,1.0
2900000,0.002403428,3949.0,None,0.52453125,None,None,0.012390441,0.06799134,0.000282626,1.0
2910000,0.004001802,3975.0,None,0.5431814,None,None,0.01435586,0.06706697,0.00028256804,1.0
2920000,0.0058648307,3995.0,None,0.5200882,None,None,0.010011138,0.06636566,0.00028251068,1.0
2930000,0.0068681994,4013.0,None,0.52472365,None,None,0.011505691,0.06774035,0.00028244717,1.0
2940000,0.010237152,4036.0,None,0.50672716,None,None,0.009506986,0.06399758,0.00028238958,1.0
2950000,0.008434421,4058.0,None,0.5224955,None,None,0.011287629,0.062022995,0.00028233198,1.0
2960000,0.008475184,4080.0,None,0.51360494,None,None,0.011547235,0.066131905,0.00028226819,1.0
2970000,0.013315177,4102.0,112817.0,0.51068014,572.7000021412969,572.7000021412969,0.013707082,0.060479727,0.00028220977,1.0
2980000,0.021969398,4127.0,93199.33333333333,0.4829565,471.50000187009573,471.50000187009573,0.012349427,0.066796266,0.00028215244,1.0
2990000,0.017121378,4139.0,124817.5,0.48676386,641.5750023536384,641.5750023536384,0.020673921,0.06698202,0.00028208896,1.0
3000000,0.013198364,None,649.0,0.4754091,2.1000000089406967,2.1000000089406967,0.011021361,0.072032236,0.00028203163,1.0
3010000,0.013407055,None,None,0.4978585,None,None,0.011981491,0.07628564,0.00028197392,1.0
3020000,0.012586503,None,None,0.5016967,None,None,0.011590646,0.067277744,0.00028191032,1.0
3030000,0.013544895,None,None,0.49956527,None,None,0.010735055,0.06442349,0.00028184644,1.0
3040000,0.011796243,None,None,0.5208589,None,None,0.012762249,0.06857871,0.0002817883,1.0
3050000,0.012091711,None,None,0.519353,None,None,0.011190762,0.06954584,0.00028173046,1.0
3060000,0.010378864,None,None,0.5152828,None,None,0.011585303,0.06912,0.0002816665,1.0
3070000,0.011607606,None,None,0.51144886,None,None,0.010065999,0.0728696,0.00028160916,1.0
3080000,0.012009427,None,38951.25,0.48586452,204.85000070556998,204.85000070556998,0.016643176,0.07047304,0.00028155203,1.0
3090000,0.007824935,None,None,0.4876165,None,None,0.014182342,0.066008344,0.00028148683,1.0
3100000,0.013084193,None,None,0.4861686,None,None,0.01084896,0.070797585,0.00028142924,1.0
3110000,0.010128397,None,None,0.49587297,None,None,0.01144891,0.06959592,0.000281372,1.0
3120000,0.009404748,None,None,0.5012153,None,None,0.011689511,0.06507117,0.00028130802,1.0
3130000,0.008847712,None,None,0.49366271,None,None,0.009920289,0.070198566,0.00028125048,1.0
3140000,0.009584156,None,None,0.5152022,None,None,0.012051085,0.06875058,0.0002811933,1.0
3150000,0.007944717,4142.0,None,0.5176701,None,None,0.0123899225,0.06384572,0.0002811296,1.0
3160000,0.0101426635,4166.0,None,0.4843447,None,None,0.009204846,0.064378805,0.00028107146,1.0
3170000,0.010192952,4188.0,7738.0,0.5101589,39.00000014901161,39.00000014901161,0.014248493,0.070986666,0.0002810134,1.0
3180000,0.010868392,4208.0,None,0.48724565,None,None,0.009472879,0.06502915,0.00028094937,1.0
3190000,0.0072804145,4226.0,None,0.47946364,None,None,0.0115131475,0.06986918,0.00028089157,1.0
3200000,0.0056667435,4250.0,None,0.49311915,None,None,0.011029975,0.07282789,0.00028083348,1.0
3210000,0.0069401856,4266.0,None,0.49924558,None,None,0.011930642,0.06994434,0.00028076922,1.0
3220000,0.008290882,4285.0,None,0.4939039,None,None,0.010745656,0.06670672,0.00028071168,1.0
3230000,0.009066322,4303.0,None,0.51835376,None,None,0.011553861,0.06863887,0.00028065423,1.0
3240000,0.01422205,4327.0,None,0.5111489,None,None,0.011341065,0.06854766,0.00028059044,1.0
3250000,0.017177863,4345.0,None,0.48835647,None,None,0.008618416,0.06719903,0.00028052623,1.0
3260000,0.014698994,4363.0,None,0.4754928,None,None,0.009837095,0.07017246,0.0002804689,1.0
3270000,0.014325183,4386.0,None,0.4947226,None,None,0.012147892,0.07013968,0.00028041133,1.0
3280000,0.012900141,4407.0,None,0.4878922,None,None,0.0089087095,0.06453993,0.00028034774,1.0
3290000,0.01052484,4429.0,None,0.50227845,None,None,0.01085356,0.07049725,0.00028029073,1.0
3300000,0.0110909995,4447.0,None,0.48944315,None,None,0.011555113,0.06963946,0.0002802337,1.0
3310000,0.01314417,4468.0,None,0.4934285,None,None,0.013383674,0.06643045,0.00028017018,1.0
3320000,0.013509983,4487.0,None,0.48900297,None,None,0.009980901,0.06963929,0.0002801064,1.0
3330000,0.010653186,4505.0,None,0.5039149,None,None,0.012007497,0.069874756,0.0002800491,1.0
3340000,0.008621696,4527.0,None,0.521971,None,None,0.01163615,0.06958352,0.0002799917,1.0
3350000,0.008096616,4549.0,None,0.51258045,None,None,0.0125100585,0.07455884,0.00027992786,1.0
3360000,0.0073606134,4568.0,None,0.5029883,None,None,0.009263098,0.06697561,0.00027987023,1.0
3370000,0.009682095,4586.0,None,0.52038795,None,None,0.012333991,0.06949237,0.00027981313,1.0
3380000,0.010242307,4606.0,None,0.5200935,None,None,0.012224646,0.06669617,0.00027974937,1.0
3390000,0.008076649,4621.0,None,0.51201004,None,None,0.011476965,0.06837299,0.00027969197,1.0
3400000,0.010234442,4636.0,None,0.506188,None,None,0.010486345,0.07080362,0.0002796342,1.0
3410000,0.008476566,4654.0,None,0.49481985,None,None,0.009241939,0.06436518,0.00027957006,1.0
3420000,0.009975131,4673.0,None,0.49172896,None,None,0.011156055,0.06962129,0.00027950612,1.0
3430000,0.008223612,4696.0,None,0.50265044,None,None,0.010603544,0.0643456,0.00027944773,1.0
3440000,0.00850329,4717.0,None,0.5110616,None,None,0.01223793,0.063336074,0.00027938958,1.0
3450000,0.006443131,4735.0,None,0.5401782,None,None,0.012585206,0.0682668,0.00027933167,1.0
3460000,0.0073932805,4757.0,None,0.52228105,None,None,0.010981774,0.07149327,0.00027927407,1.0
3470000,0.010141538,4774.0,None,0.50674456,None,None,0.0112984255,0.07223242,0.0002792102,1.0
3480000,0.010600604,4793.0,None,0.5019651,None,None,0.009184668,0.072536856,0.00027914543,1.0
3490000,0.009609876,4809.0,None,0.4997193,None,None,0.011543635,0.07062797,0.00027908833,1.0
3500000,0.010524669,4831.0,None,0.5136609,None,None,0.012356323,0.071283266,0.0002790303,1.0
3510000,0.016147325,4849.0,None,0.4901831,None,None,0.010071862,0.0679846,0.00027896586,1.0
3520000,0.013503477,4866.0,None,0.48203245,None,None,0.009493673,0.07020306,0.00027890832,1.0
3530000,0.009509474,4887.0,None,0.51783234,None,None,0.012307023,0.06942578,0.00027885038,1.0
3540000,0.009534175,4907.0,None,0.50994444,None,None,0.0099537745,0.07748925,0.00027879167,1.0
3550000,0.010554818,4932.0,None,0.49699387,None,None,0.0095815305,0.069928765,0.00027873417,1.0
3560000,0.010905446,4955.0,None,0.5125819,None,None,0.012197535,0.075191714,0.00027867075,1.0
3570000,0.010944865,4974.0,None,0.5083165,None,None,0.0101113,0.0683943,0.0002786066,1.0
3580000,0.014345602,4996.0,None,0.5181164,None,None,0.010958485,0.073600315,0.0002785485,1.0
3590000,0.010744217,5016.0,None,0.511989,None,None,0.0110267745,0.06850109,0.00027848978,1.0
3600000,0.013728707,5039.0,None,0.5194088,None,None,0.01105543,0.07026316,0.0002784317,1.0
3610000,0.010099198,5061.0,None,0.5205704,None,None,0.012064613,0.06580762,0.00027837435,1.0
3620000,0.011056515,5083.0,None,0.5229265,None,None,0.01018742,0.06804499,0.00027831068,1.0
3630000,0.013429713,5104.0,None,0.5014479,None,None,0.009635049,0.06216533,0.0002782464,1.0
3640000,0.01253968,5126.0,None,0.47450432,None,None,0.008522025,0.06843426,0.00027818908,1.0
3650000,0.011678261,5144.0,None,0.4796969,None,None,0.011557224,0.06977543,0.00027813204,1.0
3660000,0.01348939,5161.0,None,0.4601639,None,None,0.008302284,0.06991397,0.0002780683,1.0
3670000,0.01387117,5182.0,None,0.4759938,None,None,0.009883219,0.07231343,0.0002780109,1.0
3680000,0.009009478,5205.0,None,0.5030469,None,None,0.012339536,0.06902621,0.0002779534,1.0
3690000,0.00958215,5225.0,None,0.5295989,None,None,0.0115223685,0.068537,0.00027788908,1.0
3700000,0.007878943,5243.0,None,0.532046,None,None,0.0128308255,0.06623021,0.00027782976,1.0
3710000,0.0068708677,5267.0,None,0.5501944,None,None,0.0116258105,0.06366138,0.00027777147,1.0
3720000,0.007937978,5288.0,None,0.5532444,None,None,0.011918685,0.06986024,0.00027770814,1.0
3730000,0.012295324,5306.0,None,0.53237975,None,None,0.010913122,0.06994054,0.0002776511,1.0
3740000,0.010248629,5330.0,None,0.5252337,None,None,0.011195154,0.06521888,0.00027759408,1.0
3750000,0.008946882,5351.0,None,0.51029116,None,None,0.011924006,0.069859765,0.00027753034,1.0
3760000,0.01293104,5372.0,None,0.52106375,None,None,0.010996673,0.06259139,0.00027746652,1.0
3770000,0.011842525,5389.0,None,0.49842498,None,None,0.008842218,0.06809233,0.00027740918,1.0
3780000,0.008816797,5403.0,None,0.48175192,None,None,0.010237873,0.06387954,0.00027735115,1.0
3790000,0.009072043,5422.0,None,0.4742865,None,None,0.009782512,0.06689859,0.00027728686,1.0
3800000,0.0100406185,5445.0,None,0.5030693,None,None,0.012514075,0.07093827,0.0002772289,1.0
3810000,0.007291683,5463.0,None,0.49443984,None,None,0.0105641745,0.06486193,0.0002771711,1.0
3820000,0.00773802,5488.0,None,0.49632683,None,None,0.012327374,0.06991334,0.00027710685,1.0
3830000,0.00895729,5507.0,None,0.49622917,None,None,0.010844475,0.066979356,0.00027704975,1.0
3840000,0.010444603,5530.0,None,0.48733044,None,None,0.010253081,0.0717498,0.00027699227,1.0
3850000,0.007555301,5547.0,None,0.4926087,None,None,0.010941615,0.06919716,0.00027692798,1.0
3860000,0.007758685,5568.0,None,0.5244216,None,None,0.010035053,0.06947898,0.00027687082,1.0
3870000,0.009032696,5587.0,None,0.5234456,None,None,0.012381708,0.07567765,0.00027681355,1.0
3880000,0.010230213,5604.0,None,0.5020182,None,None,0.00884233,0.066532984,0.00027675004,1.0
3890000,0.009114748,5623.0,None,0.49893844,None,None,0.011885986,0.06624471,0.00027669215,1.0
3900000,0.009425379,5641.0,None,0.4851297,None,None,0.00802278,0.063698836,0.0002766341,1.0
3910000,0.00957663,5661.0,None,0.505707,None,None,0.013627562,0.071078226,0.00027656968,1.0
3920000,0.010125729,5689.0,None,0.5416285,None,None,0.010804614,0.0643857,0.0002765059,1.0
3930000,0.013391431,5711.0,None,0.5191339,None,None,0.01193094,0.07150997,0.00027644873,1.0
3940000,0.011924625,5734.0,None,0.5040279,None,None,0.012098427,0.06502707,0.00027639102,1.0
3950000,0.009436439,5756.0,None,0.52495086,None,None,0.012024766,0.06593625,0.00027632705,1.0
3960000,0.008502575,5778.0,None,0.5259757,None,None,0.012344926,0.0670685,0.00027626927,1.0
3970000,0.008465552,5800.0,None,0.51385313,None,None,0.0098813595,0.06863072,0.00027621168,1.0
3980000,0.0076418873,5821.0,None,0.5101183,None,None,0.009366801,0.069484405,0.00027614716,1.0
3990000,0.02053593,5835.0,None,0.48341745,None,None,0.010491753,0.073258236,0.00027608956,1.0
4000000,0.018728452,5851.0,None,0.39916888,None,None,0.0036073413,0.06496608,0.0002760321,1.0
4010000,0.02273722,5866.0,None,0.3683274,None,None,0.004005468,0.07155992,0.00027596837,1.0
4020000,0.020281764,5882.0,None,0.34170195,None,None,0.003935999,0.063053906,0.0002759112,1.0
4030000,0.021314135,5900.0,86201.0,0.3165299,424.500001616776,424.500001616776,0.0046617826,0.073659085,0.0002758542,1.0
4040000,0.025454432,5915.0,None,0.29855978,None,None,0.003162539,0.06603689,0.00027579046,1.0
4050000,0.01830122,5931.0,None,0.2965948,None,None,0.0034262028,0.06319499,0.0002757271,1.0
4060000,0.022554705,5944.0,None,0.29638228,None,None,0.003501202,0.07088368,0.00027567009,1.0
4070000,0.017816663,5962.0,None,0.3191224,None,None,0.0037941157,0.06076482,0.00027561252,1.0
4080000,0.018679092,5976.0,None,0.3280246,None,None,0.0038904634,0.06420311,0.00027554893,1.0
4090000,0.015014806,5993.0,None,0.30550477,None,None,0.0029522548,0.0685536,0.00027549162,1.0
4100000,0.022002824,6008.0,None,0.29934195,None,None,0.005052236,0.066937156,0.0002754339,1.0
4110000,0.018211922,6029.0,None,0.34871316,None,None,0.0092990305,0.066061884,0.00027536997,1.0
4120000,0.019728193,6049.0,None,0.42667612,None,None,0.010852649,0.06756096,0.00027530617,1.0
4130000,0.017314304,6070.0,None,0.45800576,None,None,0.010415732,0.07569295,0.00027524875,1.0
4140000,0.013251364,6088.0,None,0.46213585,None,None,0.011131085,0.07164338,0.00027519104,1.0
4150000,0.010966256,6111.0,None,0.47402078,None,None,0.010578655,0.071924075,0.00027512768,1.0
4160000,0.008528614,6125.0,None,0.49268487,None,None,0.011013234,0.067173645,0.00027507066,1.0
4170000,0.010212158,6143.0,None,0.4664563,None,None,0.009519228,0.06103174,0.00027501365,1.0
4180000,0.008793203,6160.0,None,0.4780517,None,None,0.010678597,0.06984185,0.0002749497,1.0
4190000,0.0046757595,6179.0,None,0.48960632,None,None,0.010294396,0.069819786,0.00027489173,1.0
4200000,0.005179289,6194.0,None,0.50170815,None,None,0.012638318,0.067896225,0.0002748343,1.0
4210000,0.009433513,6215.0,None,0.5053507,None,None,0.012742412,0.06970857,0.00027477078,1.0
4220000,0.009249692,6235.0,None,0.5239075,None,None,0.012232385,0.07014172,0.00027471248,1.0
4230000,0.008714495,6256.0,None,0.5194781,None,None,0.011184177,0.075537205,0.0002746538,1.0
4240000,0.00852207,6280.0,None,0.54434925,None,None,0.012731773,0.064823695,0.0002745894,1.0
4250000,0.008419625,6297.0,None,0.52013576,None,None,0.010395998,0.065279745,0.0002745258,1.0
4260000,0.0065069664,6313.0,None,0.49842745,None,None,0.009515994,0.06812605,0.00027446824,1.0
4270000,0.00983852,6330.0,None,0.47733292,None,None,0.010191138,0.07010393,0.00027440998,1.0
4280000,0.008485551,6351.0,None,0.5109072,None,None,0.013074143,0.061660994,0.00027434624,1.0
4290000,0.008411737,6375.0,None,0.5226875,None,None,0.013365325,0.06889758,0.00027428864,1.0
4300000,0.010320288,6399.0,None,0.50695217,None,None,0.010325448,0.06771915,0.0002742309,1.0
4310000,0.008239323,6423.0,None,0.51854926,None,None,0.011276153,0.07527192,0.00027416708,1.0
4320000,0.0067713903,6444.0,None,0.5193829,None,None,0.010308958,0.068739206,0.0002741099,1.0
4330000,0.009163955,6462.0,None,0.5267302,None,None,0.012020746,0.0722595,0.00027405235,1.0
4340000,0.012947275,6480.0,None,0.4992514,None,None,0.009511931,0.071057476,0.00027398806,1.0
4350000,0.011141557,6499.0,None,0.517983,None,None,0.01245546,0.06919194,0.00027393008,1.0
4360000,0.01391268,6518.0,None,0.53726757,None,None,0.012582434,0.06489454,0.0002738727,1.0
4370000,0.011725636,6536.0,None,0.5329585,None,None,0.012818091,0.06507569,0.0002738084,1.0
4380000,0.011218368,6553.0,None,0.5157326,None,None,0.009019459,0.06687997,0.00027375124,1.0
4390000,0.009637518,6572.0,None,0.5203278,None,None,0.01145968,0.06423241,0.00027369376,1.0
4400000,0.011181718,6595.0,None,0.51198053,None,None,0.011339165,0.06687866,0.00027363008,1.0
4410000,0.010898888,6613.0,None,0.5128764,None,None,0.012193707,0.06927614,0.00027356672,1.0
4420000,0.004947596,6628.0,None,0.5302518,None,None,0.012146549,0.06314689,0.000273509,1.0
4430000,0.0075415983,6648.0,None,0.52086645,None,None,0.011433313,0.07643621,0.00027345153,1.0
4440000,0.0076894667,6671.0,None,0.5220285,None,None,0.010716132,0.064882115,0.00027338817,1.0
4450000,0.0073744804,6693.0,None,0.5216975,None,None,0.01152421,0.06932004,0.00027333113,1.0
4460000,0.0074614976,6709.0,None,0.52429354,None,None,0.0127209965,0.074707106,0.0002732734,1.0
4470000,0.009855925,6729.0,None,0.4926511,None,None,0.009631828,0.06523586,0.0002732096,1.0
4480000,0.0109248385,6746.0,None,0.4910344,None,None,0.011873461,0.077034764,0.00027314556,1.0
4490000,0.009269505,6770.0,None,0.50796956,None,None,0.01177311,0.06303596,0.00027308788,1.0
4500000,0.011278204,6789.0,None,0.49679735,None,None,0.009978165,0.070842795,0.00027303037,1.0
4510000,0.007528742,6807.0,None,0.5067236,None,None,0.009860432,0.07535338,0.00027296654,1.0
4520000,0.012050026,6829.0,None,0.5204576,None,None,0.01161257,0.0681354,0.00027290866,1.0
4530000,0.008430363,6846.0,None,0.53059614,None,None,0.012415168,0.06848348,0.00027285065,1.0
4540000,0.012648484,6866.0,None,0.5166502,None,None,0.011319413,0.063307546,0.00027278683,1.0
4550000,0.011448245,6885.0,None,0.5038456,None,None,0.009802804,0.06833289,0.0002727289,1.0
4560000,0.010033761,6905.0,None,0.5119173,None,None,0.01179874,0.07113482,0.00027267105,1.0
4570000,0.0149867525,6928.0,None,0.4989338,None,None,0.008981938,0.066953994,0.00027260743,1.0
4580000,0.010732336,6950.0,None,0.48912245,None,None,0.011772156,0.0684516,0.00027254949,1.0
4590000,0.012102063,6966.0,None,0.50034213,None,None,0.009843869,0.066556066,0.00027249075,1.0
4600000,0.0146479355,6983.0,None,0.48229676,None,None,0.010425645,0.0669678,0.00027242585,1.0
4610000,0.00923801,7006.0,None,0.50184464,None,None,0.011634544,0.06258441,0.00027236826,1.0
4620000,0.0073773107,7028.0,None,0.538745,None,None,0.0133782085,0.06773186,0.00027231104,1.0
4630000,0.009111801,7051.0,None,0.54735607,None,None,0.012474657,0.067789316,0.00027224753,1.0
4640000,0.02560319,7069.0,70013.0,0.47525555,355.65000135079026,355.65000135079026,0.010289361,0.07461393,0.00027219017,1.0
4650000,0.025900899,7089.0,131779.0,0.39682755,659.4000023975968,659.4000023975968,0.0074965744,0.067018405,0.00027213327,1.0
4660000,0.027761852,7114.0,138599.0,0.430837,687.1000025719404,687.1000025719404,0.014064836,0.06412704,0.00027207,1.0
4670000,0.023951551,7131.0,1138.0,0.46648374,5.600000038743019,5.600000038743019,0.013277357,0.06548585,0.00027200673,1.0
4680000,0.022556998,7146.0,214552.5,0.49205112,1060.2500040568411,1060.2500040568411,0.0121527705,0.07475002,0.0002719497,1.0
4690000,0.017338103,None,None,0.5094218,None,None,0.0148352925,0.07348056,0.00027189218,1.0
4700000,0.018264217,None,71357.5,0.47723117,348.200001437217,348.200001437217,0.010874609,0.070725664,0.00027182896,1.0
4710000,0.016148081,None,None,0.4796389,None,None,0.010837073,0.06873281,0.00027177116,1.0
4720000,0.013722868,None,2316.0,0.48945677,10.900000035762787,10.900000035762787,0.013123904,0.06799287,0.00027171389,1.0
4730000,0.009646066,None,1883.0,0.49301955,6.700000032782555,6.700000032782555,0.013272176,0.06903827,0.00027165076,1.0
4740000,0.010276657,None,None,0.49641603,None,None,0.011299489,0.06948407,0.00027158696,1.0
4750000,0.012767031,None,None,0.5217118,None,None,0.010837668,0.07364637,0.0002715287,1.0
4760000,0.010706361,None,None,0.4950294,None,None,0.010955782,0.06832729,0.00027147093,1.0
4770000,0.012731393,None,None,0.49837336,None,None,0.011395151,0.06339295,0.00027140716,1.0
4780000,0.011054646,None,None,0.48099402,None,None,0.008641228,0.067887634,0.00027134956,1.0
4790000,0.008523824,None,None,0.49010938,None,None,0.009881396,0.06846793,0.00027129144,1.0
4800000,0.006825293,None,None,0.51320326,None,None,0.012923846,0.07596357,0.00027122739,1.0
4810000,0.0073695467,None,11707.0,0.48950425,60.70000023394823,60.70000023394823,0.0139056705,0.06863165,0.00027116932,1.0
4820000,0.009547671,None,None,0.4914129,None,None,0.010703636,0.06620654,0.000271111,1.0
4830000,0.009107171,None,None,0.4890168,None,None,0.009231184,0.06506092,0.00027104642,1.0
4840000,0.006951517,None,None,0.48388985,None,None,0.01005264,0.06616048,0.0002709892,1.0
4850000,0.0076253884,None,None,0.514823,None,None,0.013149789,0.060402006,0.00027093219,1.0
4860000,0.007674737,None,None,0.5213064,None,None,0.011437154,0.06848605,0.00027086883,1.0
4870000,0.0072551845,None,None,0.5205522,None,None,0.011948482,0.068666674,0.00027081178,1.0
4880000,0.0074885087,None,None,0.50984603,None,None,0.010895524,0.07128765,0.00027075387,1.0
4890000,0.0067944955,None,None,0.51642793,None,None,0.011758286,0.06637116,0.0002706892,1.0
4900000,0.0090484675,None,None,0.531403,None,None,0.009986287,0.064738534,0.0002706256,1.0
4910000,0.008521569,None,None,0.51598454,None,None,0.011294702,0.06286065,0.00027056836,1.0
4920000,0.0067779273,None,None,0.5257223,None,None,0.011553186,0.06652866,0.0002705113,1.0
4930000,0.011308708,None,None,0.5191739,None,None,0.010916824,0.07440924,0.0002704472,1.0
4940000,0.009342278,None,None,0.5349293,None,None,0.009668208,0.07110618,0.0002703897,1.0
4950000,0.007316545,None,None,0.5269394,None,None,0.011096673,0.06505971,0.00027033238,1.0
4960000,0.0061053466,None,None,0.50383484,None,None,0.010564379,0.06575321,0.00027026903,1.0
4970000,0.006098058,None,None,0.50401825,None,None,0.010874873,0.066865005,0.00027020567,1.0
4980000,0.0067779035,None,None,0.49450898,None,None,0.010685406,0.07160444,0.00027014804,1.0
4990000,0.010451873,None,None,0.4836113,None,None,0.010594682,0.07137631,0.0002700907,1.0
5000000,0.008491999,None,None,0.49644217,None,None,0.010637753,0.0644697,0.0002700271,1.0
5010000,0.008561542,None,None,0.5044954,None,None,0.013540403,0.06870562,0.0002699693,1.0
5020000,0.011105836,None,None,0.5018669,None,None,0.0106338635,0.06857689,0.00026991166,1.0
5030000,0.012838383,None,None,0.48787683,None,None,0.009623286,0.06668326,0.00026985296,1.0
5040000,0.011257491,None,None,0.5053562,None,None,0.011373116,0.067713656,0.00026979408,1.0
5050000,0.0128776515,None,None,0.5051629,132.20000057667494,132.20000057667494,0.011298487,0.07104445,0.00026973087,1.0
5060000,0.014562806,None,None,0.49887076,None,None,0.010633249,0.06390931,0.00026966725,1.0
5070000,0.010141116,None,None,0.49045083,None,None,0.010422505,0.07049516,0.00026961014,1.0
5080000,0.010253429,None,None,0.5172377,None,None,0.012920159,0.07051341,0.00026955284,1.0
5090000,0.009311659,None,None,0.50984776,None,None,0.010237275,0.068413556,0.0002694893,1.0
5100000,0.010183016,None,None,0.5185769,None,None,0.012586163,0.069731206,0.00026943206,1.0
5110000,0.008748687,None,None,0.54033667,None,None,0.012353831,0.07579359,0.0002693741,1.0
5120000,0.008292399,None,None,0.5245064,None,None,0.010653765,0.06555986,0.00026931,1.0
5130000,0.009522136,None,None,0.5177182,None,None,0.0104937,0.06772053,0.00026924588,1.0
5140000,0.010637327,7153.0,None,0.5151709,None,None,0.010450603,0.06995284,0.0002691886,1.0
5150000,0.011394304,7175.0,None,0.49027112,None,None,0.009672166,0.07258946,0.0002691312,1.0
5160000,0.014611399,7196.0,None,0.48646867,None,None,0.011012478,0.07088511,0.00026906785,1.0
5170000,0.012107547,7218.0,None,0.47753564,None,None,0.010332506,0.06994866,0.00026901023,1.0
5180000,0.011911676,7239.0,None,0.48043916,None,None,0.0098872725,0.06930999,0.00026895263,1.0
5190000,0.012507612,7258.0,None,0.47955137,None,None,0.009800599,0.06988721,0.0002688891,1.0
5200000,0.012102229,7280.0,None,0.47265595,None,None,0.009952025,0.06680422,0.00026882553,1.0
5210000,0.009165368,7300.0,None,0.4644925,None,None,0.010787832,0.064992696,0.00026876852,1.0
5220000,0.012599022,7321.0,None,0.46758005,None,None,0.007978495,0.06536679,0.00026871148,1.0
5230000,0.009806351,7338.0,None,0.49042165,None,None,0.012182483,0.069055185,0.00026864806,1.0
5240000,0.0072505074,7356.0,None,0.5152372,None,None,0.011516477,0.064971395,0.00026859072,1.0
5250000,0.006967237,7375.0,None,0.5278423,None,None,0.01117964,0.06918569,0.00026853353,1.0
5260000,0.0074937837,7396.0,None,0.5197254,None,None,0.011375455,0.067285225,0.00026846895,1.0
5270000,0.008880999,7419.0,None,0.53660846,None,None,0.01231885,0.07385994,0.00026841142,1.0
5280000,0.005137564,7436.0,None,0.52124465,None,None,0.010036121,0.06698687,0.00026835338,1.0
5290000,0.005781008,7456.0,None,0.4889493,None,None,0.0093838265,0.07054232,0.00026828932,1.0
5300000,0.006107373,7478.0,None,0.5094139,None,None,0.011990988,0.07056887,0.00026822573,1.0
5310000,0.008945009,7498.0,None,0.49047026,None,None,0.010008378,0.07025338,0.00026816851,1.0
5320000,0.012676935,7517.0,None,0.48197302,None,None,0.010405701,0.070342384,0.00026811034,1.0
5330000,0.010991869,7540.0,None,0.49023682,None,None,0.011571453,0.0664205,0.0002680468,1.0
5340000,0.011310679,7558.0,None,0.51203793,None,None,0.0103472,0.06690019,0.00026798912,1.0
5350000,0.014877032,7577.0,None,0.5072893,None,None,0.011236963,0.06829809,0.00026793135,1.0
5360000,0.015722992,7595.0,None,0.51677907,None,None,0.010407103,0.06318814,0.00026786746,1.0
5370000,0.01562669,7619.0,None,0.49829248,None,None,0.010998616,0.06930818,0.00026780984,1.0
5380000,0.010722339,7637.0,None,0.49935824,None,None,0.009676364,0.069583245,0.00026775204,1.0
5390000,0.013485776,7655.0,None,0.4766661,None,None,0.007922547,0.06354003,0.00026768845,1.0
5400000,0.010521235,7673.0,None,0.50486207,None,None,0.012300428,0.069261774,0.00026763036,1.0
